Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
011200,KR7011200003,HMM,KOSPI,,20550,2,-500,-2.38,21000,21000,20425,1456625,30016611775,21064561642800,1025039496,STK
000810,KR7000810002,삼성화재,KOSPI,,451000,1,1000,0.22,450000,456500,449000,75425,34085002750,20751030905000,46011155,STK
267260,KR7267260008,HD현대일렉트릭,KOSPI,,569000,2,-18000,-3.07,582000,588000,561000,168831,96046625000,20510819815000,36047135,STK
051910,KR7051910008,LG화학,KOSPI,,282500,2,-10000,-3.42,289500,291000,280500,227238,64438844750,19942336897500,70592343,STK
138040,KR7138040001,메리츠금융지주,KOSPI,,112400,2,-2500,-2.18,114200,114200,112200,217479,24559902150,19694927285200,175221773,STK
316140,KR7316140003,우리금융지주,KOSPI,,26200,2,-550,-2.06,26500,26550,26000,2175325,56957480075,19455897326200,742591501,STK
010140,KR7010140002,삼성중공업,KOSPI,,20850,2,-1100,-5.01,21850,21900,20700,5081199,107012031925,18348000000000,880000000,STK
010130,KR7010130003,고려아연,KOSPI,,916000,2,-27000,-2.86,935000,943000,908000,12373,11339922000,18341318068000,20023273,STK
096770,KR7096770003,SK이노베이션,KOSPI,,101100,2,-2500,-2.41,103000,103000,101000,155423,15761311700,17091236866800,169052788,STK
033780,KR7033780008,KT&G,KOSPI,,137600,1,3300,2.46,134300,138400,134100,645794,88562901500,16795799587200,122062497,STK
006400,KR7006400006,삼성SDI,KOSPI,,202500,2,-8000,-3.8,208000,208000,202500,378492,77106495250,16318569825000,80585530,STK
024110,KR7024110009,기업은행,KOSPI,,19320,2,-230,-1.18,19490,19490,19240,823695,15923191520,15406267789080,797425869,STK
034730,KR7034730002,SK,KOSPI,,206500,2,-3000,-1.43,213000,214000,203500,171476,35475265500,14971808169500,72502703,STK
009150,KR7009150004,삼성전기,KOSPI,,191700,2,-8300,-4.15,197700,198100,188600,850907,162921609950,14318781523200,74693696,STK
259960,KR7259960003,크래프톤,KOSPI,,295500,2,-4000,-1.34,298000,299500,295000,80710,23890597750,14004775113000,47393486,STK
030200,KR7030200000,KT,KOSPI,,51100,2,-100,-0.2,50700,51100,50300,251541,12810123499,12878308103500,252021685,STK
086280,KR7086280005,현대글로비스,KOSPI,,168500,2,-1300,-0.77,168000,169000,166600,189798,31819555650,12637500000000,75000000,STK
003670,KR7003670007,포스코퓨처엠,KOSPI,,141300,2,-4600,-3.15,143200,143300,140800,249569,35383091550,12568100886000,88946220,STK
018260,KR7018260000,삼성에스디에스,KOSPI,,161700,2,-3700,-2.24,163800,164800,160900,125110,20335268950,12511990260000,77377800,STK
066570,KR7066570003,LG전자,KOSPI,,76300,2,-1600,-2.05,77200,77400,76000,548336,41973015900,12428231328100,162886387,STK
298040,KR7298040007,효성중공업,KOSPI,,1328000,2,-25000,-1.85,1353000,1362000,1323000,28491,38136610000,12382999744000,9324548,STK
267250,KR7267250009,HD현대,KOSPI,,150600,2,-1400,-0.92,151200,153900,148100,162813,24469842150,11896358601000,78993085,STK
017670,KR7017670001,SK텔레콤,KOSPI,,54900,2,-300,-0.54,55000,55100,54700,576165,31602548450,11791973909700,214790053,STK
006800,KR7006800007,미래에셋증권,KOSPI,,20600,1,200,0.98,21150,21200,20400,4463672,92403520850,11748518004800,570316408,STK
003550,KR7003550001,LG,KOSPI,,72700,2,-1800,-2.42,73900,74100,72300,266559,19422044450,11211909229500,154221585,STK
323410,KR7323410001,카카오뱅크,KOSPI,,23500,2,-650,-2.69,23950,23950,23450,669122,15796664500,11209275269500,476990437,STK
352820,KR7352820005,하이브,KOSPI,,268500,2,-3000,-1.1,273000,276000,267000,219494,59273328250,11183588044500,41652097,STK
003230,KR7003230000,삼양식품,KOSPI,,1466000,1,10000,0.69,1456000,1497000,1430000,42601,62596780000,11043399990000,7533015,STK
272210,KR7272210006,한화시스템,KOSPI,,57900,2,-1600,-2.69,59700,60100,57600,873375,51086262500,10938432623100,188919389,STK
079550,KR7079550000,LIG넥스원,KOSPI,,491000,2,-3000,-0.61,498000,511000,486000,155669,77354500500,10802000000000,22000000,STK
047810,KR7047810007,한국항공우주,KOSPI,,107100,2,-2400,-2.19,110200,110900,105500,591209,63789339550,10439583959700,97475107,STK
005830,KR7005830005,DB손해보험,KOSPI,,138800,2,-900,-0.64,138400,141800,137500,159704,22177850850,9827040000000,70800000,STK
000100,KR7000100008,유한양행,KOSPI,,114700,2,-3300,-2.8,117500,117800,114400,345458,39886162300,9172379723900,79968437,STK
443060,KR7443060009,HD현대마린솔루션,KOSPI,,203500,2,-11500,-5.35,215000,215500,202500,68027,13974558000,9122744235000,44829210,STK
000150,KR7000150003,두산,KOSPI,,551000,2,-18000,-3.16,565000,567000,541000,129551,71269548000,9104633085000,16523835,STK
047050,KR7047050000,포스코인터내셔널,KOSPI,,48850,2,-1750,-3.46,49950,49950,48450,476518,23329584875,8593828193800,175922788,STK
042700,KR7042700005,한미반도체,KOSPI,,89800,2,-4300,-4.57,92900,93000,89500,684177,62011143200,8559035560000,95312200,STK
278470,KR7278470000,에이피알,KOSPI,,225000,1,1500,0.67,223000,228500,218500,438850,98493120750,8421897375000,37430655,STK
003490,KR7003490000,대한항공,KOSPI,,22700,2,-200,-0.87,22850,22900,22550,1165055,26386774700,8358609004700,368220661,STK
010120,KR7010120004,LS ELECTRIC,KOSPI,,273000,2,-5500,-1.97,279500,280500,269000,133892,36595204500,8190000000000,30000000,STK
326030,KR7326030004,SK바이오팜,KOSPI,,101500,2,-3700,-3.52,104600,104700,100900,180118,18375207200,7948794875000,78313250,STK
071050,KR7071050009,한국금융지주,KOSPI,,142000,2,-5000,-3.4,147900,147900,141100,210275,30060457200,7913090864000,55725992,STK
010620,KR7010620003,HD현대미포,KOSPI,,194300,2,-4200,-2.12,199000,199000,191000,215805,41938739300,7760759550700,39942149,STK
021240,KR7021240007,코웨이,KOSPI,,100000,3,0,0.0,99700,101900,99300,98059,9839671300,7190913300000,71909133,STK
377300,KR7377300009,카카오페이,KOSPI,,53000,2,-2500,-4.5,54600,54600,52500,1048324,55843981700,7161489956000,135122452,STK
090430,KR7090430000,아모레퍼시픽,KOSPI,,122400,2,-3100,-2.47,125000,125700,122000,163997,20190029100,7159513701600,58492759,STK
034220,KR7034220004,LG디스플레이,KOSPI,,14030,2,-270,-1.89,14110,14300,13800,2493831,35038383015,7015000000000,500000000,STK
010950,KR7010950004,S-Oil,KOSPI,,61600,1,400,0.65,60600,62800,60400,299938,18438098350,6935099987200,112582792,STK
005940,KR7005940002,NH투자증권,KOSPI,,19360,2,-350,-1.78,19810,19830,19250,714916,13894988345,6898826983840,356344369,STK
180640,KR7180640005,한진칼,KOSPI,,99600,2,-1900,-1.87,100500,101600,98400,58989,5859289450,6649522988400,66762279,STK
039490,KR7039490008,키움증권,KOSPI,,251000,2,-5500,-2.14,259000,261500,247500,114682,28834928000,6617480213000,26364463,STK
032640,KR7032640005,LG유플러스,KOSPI,,14980,1,40,0.27,14850,14980,14820,702985,10501316495,6438828757900,429828355,STK
016360,KR7016360000,삼성증권,KOSPI,,71400,2,-1000,-1.38,72500,72600,71000,239998,17166547600,6376020000000,89300000,STK
064400,KR7064400005,LG씨엔에스,KOSPI,,64500,2,-2700,-4.02,67000,67000,64200,783468,51044706750,6249143646000,96885948,STK
000880,KR7000880005,한화,KOSPI,,83100,2,-2700,-3.15,86700,86800,82400,169600,14228182400,6229070878500,74958735,STK
000720,KR7000720003,현대건설,KOSPI,,54800,2,-1100,-1.97,55400,56000,54600,458658,25254421900,6102295922000,111355765,STK
029780,KR7029780004,삼성카드,KOSPI,,51500,3,0,0.0,51000,51700,50900,52857,2709673000,5966732886500,115858891,STK
005387,KR7005382007,현대차2우B,KOSPI,,166100,2,-2100,-1.25,168000,168000,166000,114091,19007044000,5807508773000,34963930,STK
088980,KR7088980008,맥쿼리인프라,KOSPI,,11470,3,0,0.0,11460,11510,11440,1085014,12452268285,5493235259710,478921993,STK
251270,KR7251270005,넷마블,KOSPI,,62200,2,-1700,-2.66,64200,64500,62000,130981,8225372900,5346307824400,85953502,STK
007660,KR7007660004,이수페타시스,KOSPI,,72500,2,-2800,-3.72,75000,75000,71800,911727,66719371300,5322168377500,73409219,STK
028050,KR7028050003,삼성E&A,KOSPI,,27150,2,-700,-2.51,27600,27650,27050,472101,12859881375,5321400000000,196000000,STK
001040,KR7001040005,CJ,KOSPI,,181000,2,-3000,-1.63,185700,186000,179100,128047,23327894300,5281036638000,29176998,STK
241560,KR7241560002,두산밥캣,KOSPI,,54400,2,-500,-0.91,54400,55200,53600,385825,20931034200,5214569936000,95856065,STK
006260,KR7006260004,LS,KOSPI,,162400,2,-3100,-1.87,167100,169500,161200,150479,24618772950,5148080000000,31700000,STK
009830,KR7009830001,한화솔루션,KOSPI,,28700,2,-500,-1.71,28950,29300,28550,601757,17343802250,4933315783200,171892536,STK
128940,KR7128940004,한미약품,KOSPI,,377000,1,2000,0.53,373500,387500,373500,112971,42832126750,4829743607000,12810991,STK
036570,KR7036570000,엔씨소프트,KOSPI,,219500,2,-4000,-1.79,221500,223000,216500,79182,17318729250,4728912829000,21544022,STK
161390,KR7161390000,한국타이어앤테크놀로지,KOSPI,,38100,2,-400,-1.04,38250,38400,37650,336036,12736227450,4719640128900,123875069,STK
004020,KR7004020004,현대제철,KOSPI,,35150,2,-800,-2.23,35550,35550,34900,248139,8723536350,4690619342750,133445785,STK
138930,KR7138930003,BNK금융지주,KOSPI,,14430,2,-80,-0.55,14370,14450,14250,656130,9430808860,4537154972220,314425154,STK
